sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level,email_source,all_emails_found,estimated_emails,contact_pages_found,mission_alignment_score,mission_text,alignment_factors,pages_analyzed,grant_history,program_areas,enhanced_at,error
Fuhrman Family Foundation,461579112,New York,NY,T22,,https://projects.propublica.org/nonprofits/organizations/461579112,family foundation,2025-10-17 17:56:51,https://fuhrmanfamilyfoundation.org,info@fuhrmanfamilyfoundation.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@fuhrmanfamilyfoundation.org,contact@fuhrmanfamilyfoundation.org,hello@fuhrmanfamilyfoundation.org,inquiries@fuhrmanfamilyfoundation.org,development@fuhrmanfamilyfoundation.org,admin@fuhrmanfamilyfoundation.org",2.0,41.0,,"[{""category"": ""primary"", ""keywords_found"": [""arts education"", ""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 29.0}, {""category"": ""primary"", ""keywords_found"": [""arts education"", ""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 37.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}]","homepage,/about","support individuals’ artistic and educational pursuits, and their physical, emotional and spiritual well-being. visual arts,support individuals’ artistic and education,support individuals’ artistic and education,support individuals’ artistic and educational pursuits, and their physical, emotional and spiritual well-being. through grants in the visual arts","education,arts,health,community,creative,education,arts,health,community,creative",2025-10-22T19:47:59.698292,
Gerstner Family Foundation,208559135,Armonk,NY,T22,,https://projects.propublica.org/nonprofits/organizations/208559135,family foundation,2025-10-17 17:56:51,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:02.466318,'grant_history'
Baratta Family Foundation,830767499,Saratoga Spgs,NY,T22,,https://projects.propublica.org/nonprofits/organizations/830767499,family foundation,2025-10-17 17:56:51,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:03.036572,'grant_history'
Fascitelli Family Foundation,133748071,New York,NY,,,https://projects.propublica.org/nonprofits/organizations/133748071,family foundation,2025-10-17 17:56:51,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:03.212286,'grant_history'
Marsal Family Foundation,841367157,New York,NY,T20Z,,https://projects.propublica.org/nonprofits/organizations/841367157,family foundation,2025-10-17 17:56:51,https://marsal.org,info@marsal.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@marsal.org,contact@marsal.org,hello@marsal.org,inquiries@marsal.org,development@marsal.org,admin@marsal.org",1.0,7.0,,"[{""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}]",homepage,,"education,children",2025-10-22T19:48:18.241393,
Kaye Family Foundation,134092284,Albany,NY,T20,,https://projects.propublica.org/nonprofits/organizations/134092284,family foundation,2025-10-17 17:56:51,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:21.867792,'grant_history'
Sundell Family Foundation,475028854,New York,NY,,,https://projects.propublica.org/nonprofits/organizations/475028854,family foundation,2025-10-17 17:56:51,https://sundellfamily.com,info@sundellfamily.com,,,,,,not_contacted,no,no,,,,high,estimated,,"info@sundellfamily.com,contact@sundellfamily.com,hello@sundellfamily.com,inquiries@sundellfamily.com,development@sundellfamily.com,admin@sundellfamily.com",0.0,0.0,,,homepage,,,2025-10-22T19:48:28.573129,
Brooklyn Community Foundation,113422729,Brooklyn,NY,T21,,https://projects.propublica.org/nonprofits/organizations/113422729,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:31.134046,'grant_history'
Rome Community Foundation,161574338,Rome,NY,T31,,https://projects.propublica.org/nonprofits/organizations/161574338,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:41.726206,'grant_history'
Pcsb Community Foundation,821223618,Yorktown Heights,NY,T22,,https://projects.propublica.org/nonprofits/organizations/821223618,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:48:52.000890,'grant_history'
Cortland Community Foundation,161561037,Cortland,NY,T31,,https://projects.propublica.org/nonprofits/organizations/161561037,community foundation,2025-10-17 17:56:52,https://cortland.org,info@cortland.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@cortland.org,contact@cortland.org,hello@cortland.org,inquiries@cortland.org,development@cortland.org,admin@cortland.org",1.0,15.0,,"[{""category"": ""primary"", ""keywords_found"": [""accessibility""], ""category_score"": 7}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}]",homepage,,"community,youth,accessibility",2025-10-22T19:49:04.451401,
Athens Community Foundation,371419086,Athens,NY,T20,,https://projects.propublica.org/nonprofits/organizations/371419086,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:49:17.265196,'grant_history'
Pawling Community Foundation,141748758,Pawling,NY,,,https://projects.propublica.org/nonprofits/organizations/141748758,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:49:17.898659,'grant_history'
Community Solutions Foundation,463772911,Buffalo,NY,P19,,https://projects.propublica.org/nonprofits/organizations/463772911,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:49:18.358170,'grant_history'
Brookmeade Community Foundation,454813106,Rhinebeck,NY,T99,,https://projects.propublica.org/nonprofits/organizations/454813106,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:49:18.571520,'grant_history'
Community Concern Foundation,161447801,Derby,NY,,,https://projects.propublica.org/nonprofits/organizations/161447801,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:49:19.017309,'grant_history'
Cooperstown Community Foundation,166090548,Cooperstown,NY,,,https://projects.propublica.org/nonprofits/organizations/166090548,community foundation,2025-10-17 17:56:52,https://cooperstown.org,info@cooperstown.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@cooperstown.org,contact@cooperstown.org,hello@cooperstown.org,inquiries@cooperstown.org,development@cooperstown.org,admin@cooperstown.org",0.0,0.0,,,homepage,,,2025-10-22T19:49:28.164767,
World Community Foundation,133612343,New York,NY,,,https://projects.propublica.org/nonprofits/organizations/133612343,community foundation,2025-10-17 17:56:52,https://world.org,discord.@worldcoinfndworld.org,,,,,,not_contacted,no,no,,,,high,harvested,discord.@worldcoinfndworld.org,,2.0,0.0,"developing meaningful, high-impact applications on world chain, an ecosystem that already connects more than 12 million world id users in more than 160 countries.",,"homepage,/about,/grants",,"community,inclusive,community,inclusive,community,inclusion,inclusive",2025-10-22T19:49:49.060846,
Bethpage Community Foundation,113578002,Bethpage,NY,T31,,https://projects.propublica.org/nonprofits/organizations/113578002,community foundation,2025-10-17 17:56:52,https://bethpage.org,press@fourleaffcu.com,,,,,,not_contacted,no,no,,,,high,harvested,press@fourleaffcu.com,,5.0,0.0,,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,"community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive,community,learning,inclusive",2025-10-22T19:50:20.392205,
Boma Community Foundation,834716640,New York,NY,S20,,https://projects.propublica.org/nonprofits/organizations/834716640,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:50:23.481170,'grant_history'
Community Exchange Foundation,271641810,Glens Falls,NY,T99,,https://projects.propublica.org/nonprofits/organizations/271641810,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:50:24.134259,'grant_history'
Community Hope Foundation,853783524,Sprngfld Gdns,NY,P20,,https://projects.propublica.org/nonprofits/organizations/853783524,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:50:26.446876,'grant_history'
Cornwall Community Foundation,463121192,New Windsor,NY,T12,,https://projects.propublica.org/nonprofits/organizations/463121192,community foundation,2025-10-17 17:56:52,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:50:27.741863,'grant_history'
Duryee Community Foundation,844110882,Schenectady,NY,S20,,https://projects.propublica.org/nonprofits/organizations/844110882,community foundation,2025-10-17 17:56:52,https://duryee.org,office@duryeememorial.org,,,,,,not_contacted,no,no,,,,high,harvested,"office@duryeememorial.org,office@duryeememorial.orgmission",,5.0,0.0,"love christ, live christ, serve christ  ep 2:10 [nkjv] ​for we are his workmanship, created in christ jesus for good works, which god prepared beforehand that we should walk in them.",,"homepage,/about-us",,"community,community",2025-10-22T19:50:52.322751,
