sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level,email_source,all_emails_found,estimated_emails,contact_pages_found,mission_alignment_score,mission_text,alignment_factors,pages_analyzed,grant_history,program_areas,enhanced_at,error
Atg Foundations,453625588,Houston,TX,B80,,https://projects.propublica.org/nonprofits/organizations/453625588,foundations,2025-10-17 17:59:05,https://atgs.org,info@atgs.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@atgs.org,contact@atgs.org,hello@atgs.org,inquiries@atgs.org,development@atgs.org,admin@atgs.org",1.0,5.0,,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}]","homepage,/what-we-do",,"education,learning,education,learning",2025-10-22T22:18:06.743604,
Collegiate Foundations,851186824,Houston,TX,T50,,https://projects.propublica.org/nonprofits/organizations/851186824,foundations,2025-10-17 17:59:05,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:18:10.853711,'grant_history'
Eben Foundations,994456945,Grand Prairie,TX,A25,,https://projects.propublica.org/nonprofits/organizations/994456945,foundations,2025-10-17 17:59:05,https://ebens.org,info@ebens.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@ebens.org,contact@ebens.org,hello@ebens.org,inquiries@ebens.org,development@ebens.org,admin@ebens.org",0.0,0.0,,,homepage,,,2025-10-22T22:18:27.158768,
Frontier Foundations,472333402,Austin,TX,Q30,,https://projects.propublica.org/nonprofits/organizations/472333402,foundations,2025-10-17 17:59:05,https://frontiers.org,info@frontiers.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@frontiers.org,contact@frontiers.org,hello@frontiers.org,inquiries@frontiers.org,development@frontiers.org,admin@frontiers.org",0.0,0.0,,,homepage,,,2025-10-22T22:18:39.720620,
Covenant Foundations,332382216,Goliad,TX,,,https://projects.propublica.org/nonprofits/organizations/332382216,foundations,2025-10-17 17:59:05,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:18:44.049162,'grant_history'
Fast Foundations,332121882,Richmond,TX,P12,,https://projects.propublica.org/nonprofits/organizations/332121882,foundations,2025-10-17 17:59:05,https://fasts.org,info@fasts.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@fasts.org,contact@fasts.org,hello@fasts.org,inquiries@fasts.org,development@fasts.org,admin@fasts.org",2.0,26.0,,"[{""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)""], ""category_score"": 19.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}]","homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,"education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative,education,health,community,creative",2025-10-22T22:19:37.526821,
Seven Foundations,882377597,Cypress,TX,T22,,https://projects.propublica.org/nonprofits/organizations/882377597,foundations,2025-10-17 17:59:05,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:20:14.908255,'grant_history'
Altrusa International Foundations Inc,453759162,Richardson,TX,,,https://projects.propublica.org/nonprofits/organizations/453759162,foundations,2025-10-17 17:59:05,https://altrusa.org,tdmabry@yahoo.com,,,,,,not_contacted,no,no,,,,high,harvested,"tdmabry@yahoo.com,leiajh329@gmail.com,h_cleavinger@yahoo.com,nkuenzig@yahoo.com,mabel.acevedo2@gmail.com,altrusa@altrusa.org",,2.0,19.0,that everyone is able to make a positive difference to the world around them.,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}]","homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,"education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community,education,health,community",2025-10-22T22:20:33.602712,
Cdr Charitable Foundation,832875097,Richmond,TX,O12,,https://projects.propublica.org/nonprofits/organizations/832875097,charitable foundation,2025-10-17 17:59:06,https://cdrcharitablefoundation.org,info@cdrcharitablefoundation.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@cdrcharitablefoundation.org,contact@cdrcharitablefoundation.org,hello@cdrcharitablefoundation.org,inquiries@cdrcharitablefoundation.org,development@cdrcharitablefoundation.org,admin@cdrcharitablefoundation.org",1.0,7.0,,"[{""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}]",homepage,,children,2025-10-22T22:20:54.201448,
Rainwater Charitable Foundation,800870036,Fort Worth,TX,T20,,https://projects.propublica.org/nonprofits/organizations/800870036,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:20:59.478332,'grant_history'
Warren Charitable Foundation,300490635,Midland,TX,T22,,https://projects.propublica.org/nonprofits/organizations/300490635,charitable foundation,2025-10-17 17:59:06,https://warren.org,twheeler@ybi.org,,,,,,not_contacted,no,no,,,,high,harvested,"twheeler@ybi.org,841-2565mkeys@warren.org,122mario@valleyedp.comindustrial,841-2575llemasters@warren.org,841-2569vwolf@warren.org",,5.0,46.0,,"[{""category"": ""primary"", ""keywords_found"": [""arts access (partial: 2/2 words)"", ""accessibility""], ""category_score"": 15.0}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""public schools (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)""], ""category_score"": 23.0}]",homepage,,"arts,health,community,accessibility",2025-10-22T22:21:14.696512,
Woodforest Charitable Foundation,202516951,The Woodlands,TX,T22,,https://projects.propublica.org/nonprofits/organizations/202516951,charitable foundation,2025-10-17 17:59:06,https://woodforestcharitablefoundation.org,woodf...ation@woodforest.com,,,,,,not_contacted,no,no,,,,high,harvested,"woodf...ation@woodforest.com,woodforestcharitablefoundation@woodforest.com",,1.0,0.0,enriching lives and communities through social and public service programs.,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact","funding and ongoing support are provided by woodforest national bank and its officers, directors, and employees. additionally, individuals, corporations, and other foundations are invited to join in supporting the foundation's mission. tax-deductible donations, whether made in cash, securities, life insurance, or charitable trusts, all help fund impactful programs,funding to qualifying 501(c)(3) charities. wishing to focus primarily on social service programs",community,2025-10-22T22:21:30.531056,
Hamon Charitable Foundation,752734057,Dallas,TX,T20Z,,https://projects.propublica.org/nonprofits/organizations/752734057,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:21:44.588954,'grant_history'
Sankaran Charitable Foundation,934967456,Dallas,TX,T11,,https://projects.propublica.org/nonprofits/organizations/934967456,charitable foundation,2025-10-17 17:59:06,https://sankaran.org,info@sankaran.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@sankaran.org,contact@sankaran.org,hello@sankaran.org,inquiries@sankaran.org,development@sankaran.org,admin@sankaran.org",0.0,0.0,,,homepage,,,2025-10-22T22:21:55.329505,
Wellmed Charitable Foundation,205087010,San Antonio,TX,B60,,https://projects.propublica.org/nonprofits/organizations/205087010,charitable foundation,2025-10-17 17:59:06,https://wellmedcharitablefoundation.org,evatrevino@wellmed.net,,,,,,not_contacted,no,no,,,,high,harvested,"evatrevino@wellmed.net,dbilla@wellmed.net,chrsmith@wellmed.net,czernial@wellmed.net,wellmedgives@wellmed.net,caregiversos@wellmed.net,bpratt@wellmed.net,lcisneros@wellmed.net",,5.0,5.833333333333333,is to support seniors and their caregivers in our community with a special emphasis on wellness and prevention.,"[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 28.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}]","homepage,/about,/about-us,/programs,/grants,/impact","support find a senior center join a hybrid class! virtual senior center caregiver sos caregiver sos caregiver coaching caregiver teleconnection stress-busting programs caregiver sos: on air resources video resources caregiver summit charitable giving about us grants donate donate now supporting older adults and their caregivers in our community we’re a non-profit organization that supports older adults and their caregivers with a special emphasis on wellness and prevention. senior activity centers caregiver support home senior activity centers virtual center caregiver sos caregiver coaching caregiver teleconnection stress-busting programs caregiver sos: on air resources video resources caregiver summit charitable giving about us grants donate privacy policy covid 19 resources blog contact us donate now what's new at wcf news senior center showcase – explore classes, tour the center & view the calendar — come see what’s happening! join us on nov. 6 for our annual caregiver summit, virtual and online! — conferencia en español es el 13 de noviembre. interested in staying active from home? — join a live hybrid class! caregiver teleconnection: one-hour video conference calls on caregiving topics with experts at no cost. view & register for the october calendar here caregiver teleconnection shifting perceptions, steady hearts: a compassionate look at lewy body dementia register > caregiver sos podcast managing caregiver anger and the three fs of flipping out: fear, frustration, and fatigue with elaine sanchez listen > virtual senior center hiit session watch > supporting older adults and family caregivers in our community senior activity centers senior activity centers connect you to a place for exercise, learning and friendship so that you can take steps towards a healthier life. learn more caregiver support offering you the support and education,support find a senior center join a hybrid class! virtual senior center caregiver sos caregiver sos caregiver coaching caregiver teleconnection stress-busting programs caregiver sos: on air resources video resources caregiver summit charitable giving about us grants donate donate now supporting older adults and their caregivers in our community we’re a non-profit organization that supports older adults and their caregivers with a special emphasis on wellness and prevention. senior activity centers caregiver support home senior activity centers virtual center caregiver sos caregiver coaching caregiver teleconnection stress-busting programs caregiver sos: on air resources video resources caregiver summit charitable giving about us grants donate privacy policy covid 19 resources blog contact us donate now what's new at wcf news senior center showcase – explore classes, tour the center & view the calendar — come see what’s happening! join us on nov. 6 for our annual caregiver summit, virtual and online! — conferencia en español es el 13 de noviembre. interested in staying active from home? — join a live hybrid class! caregiver teleconnection: one-hour video conference calls on caregiving topics with experts at no cost. view & register for the october calendar here caregiver teleconnection shifting perceptions, steady hearts,funding comes from business partners and event sponsors who support foundation events throughout the year. center for research the foundation also seeks partnerships with healthcare providers, grant funders, researchers and universities with a common interest to change the face of healthcare for seniors. the wellmed charitable foundation was founded in 2006 by dr. george rapier iii, a noted physician who is also the chairman of the board. the foundation is a non-profit, 501(c)3 organization, and the philanthropic partner of wellmed medical management, headquartered in san antonio, texas. sponsorship opportunities the wellmed charitable foundation organizes signature events each year that are highly attended by seniors and caregivers. sponsoring one or more of these events is a great way to reach your target audience. the course is calling! the golf classic is a great opportunity to support seniors and caregivers while you enjoy a day out on the green. the tournament is held in san antonio each october and has previously been held at the oak hills country club as well as the tpc san antonio course on property with the jw marriott. the annual caregiver summit is a one-day conference provided to caregivers at no cost to connect them with experts from the field of caregiving. if you are interested in a sponsorship, please email wellmedgives@wellmed.net volunteering our #volunteers on wellmedgives official instagram account for the wellmed charitable foundation. halloween is just around the corner - don’t be s cross roads senior center had a fun game of bingo members of austin senior activity center love to k listen as caregiver sos: on air hosts, ron aaron a no better time to come and see what's happening du thank you to caring for miami for paying a visit t take a look at a couple of the events this week, d with just one month to caregiver summit november 6 sun city loves to celebrate its members, happy bir announcing senior center showcase - our special op autumn is officially here! looking to have a cozy we are proud to be selected as a 2025 impact award happy hispanic heritage month! members from harlin members in austin are having a successful week of the wellmed charitable foundation is proud to pres little havana members enjoyed an in-person caregiv recently wellmed employees participated in a natio our cisneros senior activity center had a fun time falls prevention week is here! between sept. 22-26 november is fast approaching and so is our caregiv load more follow on instagram download our annual report 2024 annual report download board of directors george rapier, iii, md chairman bryan grundhoefer president richard manning vice president dr. carlos hernandez board member cj roach secretary and treasurer barbara allen, md board member wellmed charitable foundation staff carol zernial executive director czernial@wellmed.net brittany pratt vice president of social responsibility bpratt@wellmed.net debbie billa grants manager dbilla@wellmed.net laura cisneros vice president of senior community services lcisneros@wellmed.net tina smith director, caregiver programs,funding comes from business partners and event sponsors who support foundation events throughout the year. center for research the foundation also seeks partnerships with healthcare providers, grant funders, researchers and universities with a common interest to change the face of healthcare for seniors. the wellmed charitable foundation was founded in 2006 by dr. george rapier iii, a noted physician who is also the chairman of the board. the foundation is a non-profit, 501(c)3 organization, and the philanthropic partner of wellmed medical management, headquartered in san antonio, texas. sponsorship opportunities the wellmed charitable foundation organizes signature events each year that are highly attended by seniors and caregivers. sponsoring one or more of these events is a great way to reach your target audience. the course is calling! the golf classic is a great opportunity to support seniors and caregivers while you enjoy a day out on the green. the tournament is held in san antonio each october and has previously been held at the oak hills country club as well as the tpc san antonio course on property with the jw marriott. the annual caregiver summit is a one-day conference provided to caregivers at no cost to connect them with experts from the field of caregiving. if you are interested in a sponsorship, please email wellmedgives@wellmed.net volunteering our #volunteers on wellmedgives official instagram account for the wellmed charitable foundation. halloween is just around the corner - don’t be s cross roads senior center had a fun game of bingo members of austin senior activity center love to k listen as caregiver sos: on air hosts, ron aaron a no better time to come and see what's happening du thank you to caring for miami for paying a visit t take a look at a couple of the events this week, d with just one month to caregiver summit november 6 sun city loves to celebrate its members, happy bir announcing senior center showcase - our special op autumn is officially here! looking to have a cozy we are proud to be selected as a 2025 impact award happy hispanic heritage month! members from harlin members in austin are having a successful week of the wellmed charitable foundation is proud to pres little havana members enjoyed an in-person caregiv recently wellmed employees participated in a natio our cisneros senior activity center had a fun time falls prevention week is here! between sept. 22-26 november is fast approaching and so is our caregiv load more follow on instagram download our annual report 2024 annual report download board of directors george rapier, iii, md chairman bryan grundhoefer president richard manning vice president dr. carlos hernandez board member cj roach secretary and treasurer barbara allen, md board member wellmed charitable foundation staff carol zernial executive director czernial@wellmed.net brittany pratt vice president of social responsibility bpratt@wellmed.net debbie billa grants manager dbilla@wellmed.net laura cisneros vice president of senior community services lcisneros@wellmed.net tina smith director, caregiver programs","education,arts,health,community,learning,health,community,health,community,health,community,health,community",2025-10-22T22:22:43.065292,
Halliburton Charitable Foundation,262383244,Houston,TX,T21,,https://projects.propublica.org/nonprofits/organizations/262383244,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:22:46.971638,'grant_history'
Henderson Charitable Foundation,872394863,Webster,TX,B12,,https://projects.propublica.org/nonprofits/organizations/872394863,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:22:47.906527,'grant_history'
Jkj Charitable Foundation,760573833,Houston,TX,T20,,https://projects.propublica.org/nonprofits/organizations/760573833,charitable foundation,2025-10-17 17:59:06,https://jkj.org,info@jkj.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@jkj.org,contact@jkj.org,hello@jkj.org,inquiries@jkj.org,development@jkj.org,admin@jkj.org",0.0,0.0,,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,,2025-10-22T22:23:05.251368,
Specs Charitable Foundation,760488033,Houston,TX,T99Z,,https://projects.propublica.org/nonprofits/organizations/760488033,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:23:08.842711,'grant_history'
Nrj Charitable Foundation,822552424,Irving,TX,T30,,https://projects.propublica.org/nonprofits/organizations/822552424,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:23:09.702666,'grant_history'
Coserv Charitable Foundation,134281766,Corinth,TX,T30,,https://projects.propublica.org/nonprofits/organizations/134281766,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:23:09.963886,'grant_history'
Sparrow Charitable Foundation,200488561,Dallas,TX,T22,,https://projects.propublica.org/nonprofits/organizations/200488561,charitable foundation,2025-10-17 17:59:06,https://sparrow.org,info@sparrow.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@sparrow.org,contact@sparrow.org,hello@sparrow.org,inquiries@sparrow.org,development@sparrow.org,admin@sparrow.org",5.0,22.333333333333332,"is to improve the health of the people in our communities by providing quality, compassionate care to every patient, every time.","[{""category"": ""primary"", ""keywords_found"": [""accessibility""], ""category_score"": 7}, {""category"": ""disability_support"", ""keywords_found"": [""art therapy (partial: 2/2 words)"", ""accessibility""], ""category_score"": 15.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""primary"", ""keywords_found"": [""accessibility""], ""category_score"": 7}, {""category"": ""disability_support"", ""keywords_found"": [""special needs (partial: 2/2 words)"", ""art therapy (partial: 2/2 words)"", ""accessibility""], ""category_score"": 24.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}]","homepage,/about,/giving",,"health,community,children,accessibility,health,community,children,accessibility,inclusion,inclusive,health",2025-10-22T22:23:38.044485,
Harte Charitable Foundation,450489907,San Antonio,TX,T22,,https://projects.propublica.org/nonprofits/organizations/450489907,charitable foundation,2025-10-17 17:59:06,https://harte.org,employee.relations@tamucc.edu,,,,,,not_contacted,no,no,,,,high,harvested,"employee.relations@tamucc.edu,len.hayward@tamucc.edu,marcom@tamucc.edu,disability.services@tamucc.edu,hri@tamucc.edu,tour@tamucc.edu",,4.0,32.0,to achieve an ecologically and economically sustainable gulf.,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)"", ""accessibility""], ""category_score"": 17.0}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}, {""category"": ""community_education"", ""keywords_found"": [""public schools (partial: 2/2 words)"", ""quality education (partial: 2/2 words)""], ""category_score"": 14.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)"", ""accessibility""], ""category_score"": 17.0}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}]","homepage,/about","support main navigation our expertise our work our people news events header actions search support menu our expertise our work our people news events about us contact education,support main navigation our expertise our work our people news events header actions search support menu our expertise our work our people news events about us contact education","education,health,accessibility,education,health,accessibility,mental health",2025-10-22T22:23:58.973741,
Coleman Charitable Foundation,473700583,Georgetown,TX,T90,,https://projects.propublica.org/nonprofits/organizations/473700583,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:24:04.455853,'grant_history'
Winston Charitable Foundation,742877210,Houston,TX,T90,,https://projects.propublica.org/nonprofits/organizations/742877210,charitable foundation,2025-10-17 17:59:06,https://winston.org,info@winston.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@winston.org,contact@winston.org,hello@winston.org,inquiries@winston.org,development@winston.org,admin@winston.org",0.0,0.0,,,homepage,,,2025-10-22T22:24:13.080899,
Ensworth Charitable Foundation,66026018,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/66026018,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:24:17.023387,'grant_history'
Mcdaniel Charitable Foundation,760538313,Hitchcock,TX,T20,,https://projects.propublica.org/nonprofits/organizations/760538313,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:24:18.144869,'grant_history'
Cotton Charitable Foundation,208229692,Houston,TX,T30,,https://projects.propublica.org/nonprofits/organizations/208229692,charitable foundation,2025-10-17 17:59:06,https://cotton.org,info@cotton.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@cotton.org,contact@cotton.org,hello@cotton.org,inquiries@cotton.org,development@cotton.org,admin@cotton.org",5.0,21.0,"is to ensure the ability of all seven industry segments to compete effectively and profitably in the raw cotton, oilseeds and u.","[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""educational access (partial: 2/2 words)"", ""quality education (partial: 2/2 words)""], ""category_score"": 15.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""quality education (partial: 2/2 words)""], ""category_score"": 7.0}]","homepage,/about",,"education,health,community,cultural,education,health,community,cultural",2025-10-22T22:24:58.120702,
Dawson Charitable Foundation,934773299,San Antonio,TX,T22,,https://projects.propublica.org/nonprofits/organizations/934773299,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:25:01.525046,'grant_history'
Ghba Charitable Foundation,464656185,Houston,TX,T12,,https://projects.propublica.org/nonprofits/organizations/464656185,charitable foundation,2025-10-17 17:59:06,https://ghba.org,abertrand@ghba.org,,,,,,not_contacted,no,no,,,,high,harvested,abertrand@ghba.org,,5.0,30.333333333333332,creating a positive business environment for the housing industry by addressing the housing issues of the people of texas.,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""community_education"", ""keywords_found"": [""quality education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 28.0}, {""category"": ""community_education"", ""keywords_found"": [""quality education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""youth_development"", ""keywords_found"": [""youth development (partial: 2/2 words)"", ""children""], ""category_score"": 15.0}, {""category"": ""community_education"", ""keywords_found"": [""quality education (partial: 2/2 words)""], ""category_score"": 7.0}]","homepage,/about,/giving","supports his local parish and habitat for humanity. he also leads youth groups and youth sports programs, and helps families in need of safe and stable housing or any general repairs. ""giving back to the community is just as important as building within it,"" drew said.🍃 passions: in his free time, drew enjoys spending time with his family and being outdoors.🏡 ghba’s impact: ""being part of ghba has opened the door to relationships i never would have made otherwise. i’ve gained mentors, colleagues and friends who have helped me grow my business and expand my perspective,"" drew said. ""the networking, education","education,community,children,education,arts,community,education,community,youth,children,learning",2025-10-22T22:25:51.874861,
Tvec Charitable Foundation,455548476,Kaufman,TX,P80,,https://projects.propublica.org/nonprofits/organizations/455548476,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:25:55.434032,'grant_history'
Ask Charitable Foundation,810764533,Austin,TX,T20,,https://projects.propublica.org/nonprofits/organizations/810764533,charitable foundation,2025-10-17 17:59:06,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T22:25:56.210566,'grant_history'
