sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level
Rumix Nonprofit Corporation,831413460,Austin,TX,U99,,https://projects.propublica.org/nonprofits/organizations/831413460,nonprofit,2025-10-17 17:59:39,,,,,,,,not_contacted,no,no,,,,medium
Ameren Charitable Trust,436022693,Dallas,TX,B99Z,,https://projects.propublica.org/nonprofits/organizations/436022693,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,high
Hab Charitable Corporation,820722046,Fort Worth,TX,T12,,https://projects.propublica.org/nonprofits/organizations/820722046,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,medium
Southport Charitable Trust,756095894,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/756095894,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,high
Ssb Charitable Corporation,820722937,Fort Worth,TX,T12,,https://projects.propublica.org/nonprofits/organizations/820722937,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,medium
Northaven Charitable Givingfoundation,260850444,Dallas,TX,S50,,https://projects.propublica.org/nonprofits/organizations/260850444,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,high
Oos Charitable Corporation,820722754,Fort Worth,TX,T12,,https://projects.propublica.org/nonprofits/organizations/820722754,charitable,2025-10-17 17:59:42,,,,,,,,not_contacted,no,no,,,,medium
Philanthropy Southwest,510163529,Dallas,TX,T00C,,https://projects.propublica.org/nonprofits/organizations/510163529,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Philanthropy Kids,311451439,Dallas,TX,B90,,https://projects.propublica.org/nonprofits/organizations/311451439,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Ace Philanthropy,934878375,College Station,TX,B03,,https://projects.propublica.org/nonprofits/organizations/934878375,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Foodie Philanthropy,471459795,Fort Worth,TX,T30,,https://projects.propublica.org/nonprofits/organizations/471459795,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Technova Philanthropy,995054865,Irving,TX,J20,,https://projects.propublica.org/nonprofits/organizations/995054865,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Cavitt Philanthropy,871522146,Little Elm,TX,W99,,https://projects.propublica.org/nonprofits/organizations/871522146,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Opulent Philanthropy Inc,453088713,Houston,TX,T30,,https://projects.propublica.org/nonprofits/organizations/453088713,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Women Inspiring Philanthropy,352487053,Arlington,TX,T12,,https://projects.propublica.org/nonprofits/organizations/352487053,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Faith & Philanthropy Institute,364489504,Grand Prairie,TX,X21,,https://projects.propublica.org/nonprofits/organizations/364489504,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Civet Philanthropy Foundation,842072153,League City,TX,E12,,https://projects.propublica.org/nonprofits/organizations/842072153,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,high
Humble Philanthropy Inc,990905158,Dallas,TX,O53,,https://projects.propublica.org/nonprofits/organizations/990905158,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Philanthropy In Action,934356288,Tyler,TX,A12,,https://projects.propublica.org/nonprofits/organizations/934356288,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Chinese Philanthropy Globalpartnership Inc,208652800,Sugar Land,TX,Q33,,https://projects.propublica.org/nonprofits/organizations/208652800,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Philanthropic Foundation,751518589,Dallas,TX,T70Z,,https://projects.propublica.org/nonprofits/organizations/751518589,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,high
Hill Country Philanthropy Inc,472791522,Austin,TX,T99,,https://projects.propublica.org/nonprofits/organizations/472791522,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Houston Philanthropy Circle Inc,843742407,Houston,TX,T03,,https://projects.propublica.org/nonprofits/organizations/843742407,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Philanthropy Foundation Of Texoma,871558998,Sherman,TX,T31,,https://projects.propublica.org/nonprofits/organizations/871558998,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,high
Texas Philanthropy Network Inc,994218112,San Antonio,TX,P20,,https://projects.propublica.org/nonprofits/organizations/994218112,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Cypress Recreational Youth Sports Philanthropy,932762261,Cypress,TX,N60,,https://projects.propublica.org/nonprofits/organizations/932762261,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Wild Estate Wealth Guardians & Philanthropy Partners,934506973,Allen,TX,,,https://projects.propublica.org/nonprofits/organizations/934506973,philanthropy,2025-10-17 17:59:43,,,,,,,,not_contacted,no,no,,,,medium
Giving Inc,752193860,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/752193860,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Jean,933671277,Blanco,TX,P40,,https://projects.propublica.org/nonprofits/organizations/933671277,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Couch,872571263,Orange,TX,X20,,https://projects.propublica.org/nonprofits/organizations/872571263,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Abundant Giving,821503949,Houston,TX,S12,,https://projects.propublica.org/nonprofits/organizations/821503949,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Aq Giving,881938342,Prosper,TX,B12,,https://projects.propublica.org/nonprofits/organizations/881938342,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Gateway Giving,883308511,Dallas,TX,O50,,https://projects.propublica.org/nonprofits/organizations/883308511,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Givers Giving,932217428,Wichita Falls,TX,J22,,https://projects.propublica.org/nonprofits/organizations/932217428,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Cheerfully,934127230,Mt Pleasant,TX,P01,,https://projects.propublica.org/nonprofits/organizations/934127230,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Coats,921557726,Fulshear,TX,P20,,https://projects.propublica.org/nonprofits/organizations/921557726,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Fridge,814467335,Dallas,TX,T50,,https://projects.propublica.org/nonprofits/organizations/814467335,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Life,862105354,Amarillo,TX,E80,,https://projects.propublica.org/nonprofits/organizations/862105354,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Tree,992416466,Baytown,TX,P19,,https://projects.propublica.org/nonprofits/organizations/992416466,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Wings,365106268,Austin,TX,W12,,https://projects.propublica.org/nonprofits/organizations/365106268,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Gratefully Giving,852619490,San Antonio,TX,O53,,https://projects.propublica.org/nonprofits/organizations/852619490,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Practice Giving,934139710,Weatherford,TX,T50,,https://projects.propublica.org/nonprofits/organizations/934139710,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Grounds,301434457,Conroe,TX,T12,,https://projects.propublica.org/nonprofits/organizations/301434457,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Outreach,883301757,Spring,TX,T30,,https://projects.propublica.org/nonprofits/organizations/883301757,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Promises,331426808,Wylie,TX,E19,,https://projects.propublica.org/nonprofits/organizations/331426808,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Station,991349649,San Antonio,TX,K31,,https://projects.propublica.org/nonprofits/organizations/991349649,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Joyous Giving,832116442,Houston,TX,F20,,https://projects.propublica.org/nonprofits/organizations/832116442,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Grace Inc,812233677,Denton,TX,P80,,https://projects.propublica.org/nonprofits/organizations/812233677,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Wheels Of Giving,874156005,Dallas,TX,P20,,https://projects.propublica.org/nonprofits/organizations/874156005,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving Hope Inc,752117176,Denton,TX,P85Z,,https://projects.propublica.org/nonprofits/organizations/752117176,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Giving On Purpose,453947286,Dallas,TX,G123,,https://projects.propublica.org/nonprofits/organizations/453947286,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Noble Giving Inc,852379785,Killeen,TX,A12,,https://projects.propublica.org/nonprofits/organizations/852379785,giving,2025-10-17 17:59:44,,,,,,,,not_contacted,no,no,,,,medium
Corporate Coffee,842468793,Garland,TX,R03,,https://projects.propublica.org/nonprofits/organizations/842468793,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Senior Center,470894189,Houston,TX,P81,,https://projects.propublica.org/nonprofits/organizations/470894189,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Connections Academy,813370600,Trinity,TX,J03,,https://projects.propublica.org/nonprofits/organizations/813370600,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Employees Recreation Association,750825659,Fort Worth,TX,,,https://projects.propublica.org/nonprofits/organizations/750825659,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Park Community Assoc,751703720,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/751703720,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Alliance For Corporate Excellence,332290127,Dallas,TX,W01,,https://projects.propublica.org/nonprofits/organizations/332290127,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Community Relations Council,760071979,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/760071979,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate E Discovery Forum,260638134,Cedar Hill,TX,,,https://projects.propublica.org/nonprofits/organizations/260638134,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Girl Christ Minded,850714011,Oak Point,TX,J99,,https://projects.propublica.org/nonprofits/organizations/850714011,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Jewel Professional Women,814854469,Fort Worth,TX,,,https://projects.propublica.org/nonprofits/organizations/814854469,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Prayer Resources Inc,752821290,Dallas,TX,X990,,https://projects.propublica.org/nonprofits/organizations/752821290,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Houston Corporate Paralegal Association,760382522,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/760382522,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Citizens Corporate Charity Inc,863089448,Richardson,TX,S20,,https://projects.propublica.org/nonprofits/organizations/863089448,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Counsel On Course,994563498,Houston,TX,B03,,https://projects.propublica.org/nonprofits/organizations/994563498,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Corporate Travel Department Association,262106540,Houston,TX,S41,,https://projects.propublica.org/nonprofits/organizations/262106540,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Dallas Corporate Recycling Council,752399664,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/752399664,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
American Society Of Corporate Executives,590678381,Austin,TX,,,https://projects.propublica.org/nonprofits/organizations/590678381,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Academy Advisory Corporate Council Inc,200519203,San Antonio,TX,O20,,https://projects.propublica.org/nonprofits/organizations/200519203,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Partnership For Corporate Aviation Training,270391417,San Antonio,TX,M40,,https://projects.propublica.org/nonprofits/organizations/270391417,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Association Of Corporate Counsel,201390930,Austin,TX,,,https://projects.propublica.org/nonprofits/organizations/201390930,corporate,2025-10-17 17:59:45,,,,,,,,not_contacted,no,no,,,,medium
Amarillo Business Foundation,752859752,Amarillo,TX,T22,,https://projects.propublica.org/nonprofits/organizations/752859752,business,2025-10-17 17:59:47,,,,,,,,not_contacted,no,no,,,,high
77 Company,933729343,Corsicana,TX,X20,,https://projects.propublica.org/nonprofits/organizations/933729343,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Artrandi Company,852830647,Austin,TX,A20,,https://projects.propublica.org/nonprofits/organizations/852830647,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Edinvest Company,742537669,Waco,TX,B90,,https://projects.propublica.org/nonprofits/organizations/742537669,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Gilkapo Company,933755776,El Paso,TX,E60,,https://projects.propublica.org/nonprofits/organizations/933755776,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Tutorscope Company,853527322,Murphy,TX,B90,,https://projects.propublica.org/nonprofits/organizations/853527322,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Worshipbuddy Company,933532161,Sunnyvale,TX,X20,,https://projects.propublica.org/nonprofits/organizations/933532161,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Helpinghumanitylife Company,872977163,Fort Worth,TX,P20,,https://projects.propublica.org/nonprofits/organizations/872977163,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Fitness Company,863799638,Addison,TX,E60,,https://projects.propublica.org/nonprofits/organizations/863799638,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Company Of Lions,853993035,New Braunfels,TX,X20,,https://projects.propublica.org/nonprofits/organizations/853993035,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Gods Company,943476983,Keller,TX,,,https://projects.propublica.org/nonprofits/organizations/943476983,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Preservation Freehold Company,900475369,Lewisville,TX,L20,,https://projects.propublica.org/nonprofits/organizations/900475369,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
East Broadcasting Company,951461574,Frisco,TX,X840,,https://projects.propublica.org/nonprofits/organizations/951461574,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Hcpa Services Company,311747629,Houston,TX,A11,,https://projects.propublica.org/nonprofits/organizations/311747629,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Ust Realty Company,205716703,Houston,TX,B114,,https://projects.propublica.org/nonprofits/organizations/205716703,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Vortex Repertory Company,742513984,Austin,TX,A650,,https://projects.propublica.org/nonprofits/organizations/742513984,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Harbor Playhouse Company,741293583,Corp Christi,TX,A650,,https://projects.propublica.org/nonprofits/organizations/741293583,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Waverley Holding Company,760423548,Galveston,TX,,,https://projects.propublica.org/nonprofits/organizations/760423548,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Christian Broadcasting Company,751427364,Abilene,TX,A34Z,,https://projects.propublica.org/nonprofits/organizations/751427364,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Unity Theatre Company,742763040,Brenham,TX,A650,,https://projects.propublica.org/nonprofits/organizations/742763040,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Magnolia Cemetery Company,740759030,Beaumont,TX,,,https://projects.propublica.org/nonprofits/organizations/740759030,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Dallas Ballet Company,752303405,Dallas,TX,A620,,https://projects.propublica.org/nonprofits/organizations/752303405,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Vitacca Productions & Company,454906167,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/454906167,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Uptown Dance Company,721566512,Houston,TX,A62,,https://projects.propublica.org/nonprofits/organizations/721566512,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Centrestage Theatre Company,760325190,Kingwood,TX,A650,,https://projects.propublica.org/nonprofits/organizations/760325190,company,2025-10-17 17:59:48,,,,,,,,not_contacted,no,no,,,,medium
Girls Inc Foundation Inc,371491187,Dallas,TX,P30,,https://projects.propublica.org/nonprofits/organizations/371491187,inc,2025-10-17 17:59:49,,,,,,,,not_contacted,no,no,,,,high
Liftfund Inc,742712770,San Antonio,TX,S43,,https://projects.propublica.org/nonprofits/organizations/742712770,inc,2025-10-17 17:59:49,,,,,,,,not_contacted,no,no,,,,high
Beehivefund Corporation,383602558,Spring,TX,T99,,https://projects.propublica.org/nonprofits/organizations/383602558,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,high
Comunidad Corporation,752589674,Dallas,TX,L20Z,,https://projects.propublica.org/nonprofits/organizations/752589674,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
San Corporation,203985241,Katy,TX,X90,,https://projects.propublica.org/nonprofits/organizations/203985241,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Spearhead Corporation,752281974,Spearman,TX,N31I,,https://projects.propublica.org/nonprofits/organizations/752281974,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Dwipod Corporation,260756556,New Braunfels,TX,P20,,https://projects.propublica.org/nonprofits/organizations/260756556,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Adora Corporation,472212522,Glen Rose,TX,B28,,https://projects.propublica.org/nonprofits/organizations/472212522,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Pegues Corporation,752528295,Longview,TX,L20,,https://projects.propublica.org/nonprofits/organizations/752528295,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Gatehouse Corporation,752514849,Midland,TX,,,https://projects.propublica.org/nonprofits/organizations/752514849,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Narayanleela Corporation,851814623,Frisco,TX,X70,,https://projects.propublica.org/nonprofits/organizations/851814623,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Litspire Corporation,932288468,Frisco,TX,B12,,https://projects.propublica.org/nonprofits/organizations/932288468,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Gcoi Corporation,453684171,Spring,TX,T30,,https://projects.propublica.org/nonprofits/organizations/453684171,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Workpen Corporation,923175487,Cedar Park,TX,B90,,https://projects.propublica.org/nonprofits/organizations/923175487,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Aimnate Corporation,873047544,Mckinney,TX,P20,,https://projects.propublica.org/nonprofits/organizations/873047544,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Bais Corporation,831793205,Beaumont,TX,I80,,https://projects.propublica.org/nonprofits/organizations/831793205,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Cottonwood Corporation,742617916,Hubbard,TX,Y50,,https://projects.propublica.org/nonprofits/organizations/742617916,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Czerka Corporation,813327739,Temple,TX,,,https://projects.propublica.org/nonprofits/organizations/813327739,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Educationist Corporation,852535843,Austin,TX,B99,,https://projects.propublica.org/nonprofits/organizations/852535843,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Evolvezone Corporation,873021305,Livingston,TX,P01,,https://projects.propublica.org/nonprofits/organizations/873021305,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Flhr Corporation,882870277,Katy,TX,Z99,,https://projects.propublica.org/nonprofits/organizations/882870277,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Foundery Corporation,453526808,Crockett,TX,S20,,https://projects.propublica.org/nonprofits/organizations/453526808,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Ihope Corporation,851600912,Richardson,TX,P60,,https://projects.propublica.org/nonprofits/organizations/851600912,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Iroboticspk Corporation,920392582,Cedar Hill,TX,O50,,https://projects.propublica.org/nonprofits/organizations/920392582,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Iron Corporation,471816501,Dallas,TX,W70,,https://projects.propublica.org/nonprofits/organizations/471816501,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Khameron Corporation,824226761,Houston,TX,P42,,https://projects.propublica.org/nonprofits/organizations/824226761,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Levantatech Corporation,921523847,Harwood,TX,B60,,https://projects.propublica.org/nonprofits/organizations/921523847,corporation,2025-10-17 17:59:50,,,,,,,,not_contacted,no,no,,,,medium
Irving Healthcare Foundation,751570933,Irving,TX,E22I,,https://projects.propublica.org/nonprofits/organizations/751570933,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Tenet Healthcare Foundation,742873537,Dallas,TX,T90Z,,https://projects.propublica.org/nonprofits/organizations/742873537,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Ogh Healthcare Foundation,831341228,Perryton,TX,E12,,https://projects.propublica.org/nonprofits/organizations/831341228,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Medina Healthcare Fund,680561314,Hondo,TX,E112,,https://projects.propublica.org/nonprofits/organizations/680561314,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Uvalde Healthcare Foundation,272933693,Uvalde,TX,E60,,https://projects.propublica.org/nonprofits/organizations/272933693,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Georgetown Healthcare Foundation,742626552,Georgetown,TX,,,https://projects.propublica.org/nonprofits/organizations/742626552,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Bayside Healthcare Foundation,205853573,Anahuac,TX,E60,,https://projects.propublica.org/nonprofits/organizations/205853573,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Ems Healthcare Foundation,922847931,Spring,TX,B02,,https://projects.propublica.org/nonprofits/organizations/922847931,healthcare,2025-10-17 17:59:56,,,,,,,,not_contacted,no,no,,,,high
Southern Newspapers Inc Media Employeess Medical Plan Trust,760087045,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/760087045,medical,2025-10-17 17:59:58,,,,,,,,not_contacted,no,no,,,,high
Southwestern Medical Foundation,750945939,Dallas,TX,B110,,https://projects.propublica.org/nonprofits/organizations/750945939,medical,2025-10-17 17:59:58,,,,,,,,not_contacted,no,no,,,,high
Electrical Medical Trust,741621269,Houston,TX,,,https://projects.propublica.org/nonprofits/organizations/741621269,medical,2025-10-17 17:59:58,,,,,,,,not_contacted,no,no,,,,high
Medical Benevolence Foundation,626046138,Sugar Land,TX,Q300,,https://projects.propublica.org/nonprofits/organizations/626046138,medical,2025-10-17 17:59:58,,,,,,,,not_contacted,no,no,,,,high
Sunland Medical Foundation,431977757,Sachse,TX,E20,,https://projects.propublica.org/nonprofits/organizations/431977757,medical,2025-10-17 17:59:58,,,,,,,,not_contacted,no,no,,,,high
Southwest Human Development Services Corporation,742378120,Austin,TX,K40Z,,https://projects.propublica.org/nonprofits/organizations/742378120,human services,2025-10-17 18:00:02,,,,,,,,not_contacted,no,no,,,,medium
Education And Social Services Institute,471861464,Dallas,TX,B90,,https://projects.propublica.org/nonprofits/organizations/471861464,social services,2025-10-17 18:00:03,,,,,,,,not_contacted,no,no,,,,medium
Susan G Komen Breast Cancer Foundation,752875179,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/752875179,new york,2025-10-17 18:00:07,,,,,,,,not_contacted,no,no,,,,high
Susan G Komen Breast Cancer Foundation,912049420,Dallas,TX,G320,,https://projects.propublica.org/nonprofits/organizations/912049420,new york,2025-10-17 18:00:07,,,,,,,,not_contacted,no,no,,,,high
National Mentoring Foundation,862113567,San Antonio,TX,B80,,https://projects.propublica.org/nonprofits/organizations/862113567,national,2025-10-17 18:00:09,,,,,,,,not_contacted,no,no,,,,high
National Piano Foundation,366129524,Dallas,TX,,,https://projects.propublica.org/nonprofits/organizations/366129524,national,2025-10-17 18:00:09,,,,,,,,not_contacted,no,no,,,,high
National Instruments Foundation,383667781,Austin,TX,T20,,https://projects.propublica.org/nonprofits/organizations/383667781,national,2025-10-17 18:00:09,,,,,,,,not_contacted,no,no,,,,high
Awareness Foundation,271564922,Englewood,FL,T20,,https://projects.propublica.org/nonprofits/organizations/271564922,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Hocag Foundation,863327293,Cape Coral,FL,,,https://projects.propublica.org/nonprofits/organizations/863327293,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Ohf Foundation,923658979,Tallahassee,FL,B90,,https://projects.propublica.org/nonprofits/organizations/923658979,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Cloverfields Foundation,201919362,Naples,FL,T22,,https://projects.propublica.org/nonprofits/organizations/201919362,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Kovner Foundation,223468030,Jupiter,FL,T22,,https://projects.propublica.org/nonprofits/organizations/223468030,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Brightside Foundation,934714500,Lantana,FL,T22,,https://projects.propublica.org/nonprofits/organizations/934714500,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Patocs Foundation,522067644,Marco Island,FL,T20Z,,https://projects.propublica.org/nonprofits/organizations/522067644,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
